Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
789,20.0,RM,6000,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4.0,7.0,1954.0,2000.0,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,0.0,0.0,901.0,901.0,GasA,Ex,Y,901.0,0.0,0.0,901.0,0.0,0.0,1.0,0.0,2,1.0,TA,4,Typ,0.0,1.0,281.0,Y,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,WD,Normal,107900
790,60.0,RL,12205,Pave,IR1,Low,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6.0,8.0,1966.0,2007.0,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,568.0,0.0,264.0,832.0,GasA,Gd,Y,976.0,1111.0,0.0,2087.0,0.0,0.0,2.0,1.0,5,1.0,Gd,9,Typ,0.0,2.0,444.0,Y,133.0,168,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,WD,Normal,187500
791,120.0,RL,3182,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7.0,5.0,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,16.0,0.0,1129.0,1145.0,GasA,Ex,Y,1145.0,0.0,0.0,1145.0,0.0,0.0,2.0,0.0,2,1.0,Gd,5,Typ,1.0,2.0,397.0,Y,100.0,16,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,WD,Normal,160200
792,80.0,RL,11333,Pave,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6.0,5.0,1976.0,1976.0,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,539.0,0.0,490.0,1029.0,GasA,TA,Y,1062.0,0.0,0.0,1062.0,1.0,0.0,1.0,0.0,3,1.0,TA,5,Typ,2.0,2.0,539.0,Y,120.0,0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,WD,Normal,146800
793,60.0,RL,9920,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,,7.0,5.0,1996.0,1997.0,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,862.0,0.0,255.0,1117.0,GasA,Ex,Y,1127.0,886.0,0.0,2013.0,1.0,0.0,2.0,1.0,3,1.0,TA,8,Typ,1.0,2.0,455.0,Y,180.0,130,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,WD,Normal,269790
794,20.0,RL,9158,Pave,,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8.0,5.0,2007.0,2007.0,Gable,CompShg,CemntBd,CmentBd,Gd,TA,PConc,0.0,0.0,1496.0,1496.0,GasA,Ex,Y,1496.0,0.0,0.0,1496.0,0.0,0.0,2.0,0.0,3,1.0,Gd,7,Typ,0.0,2.0,474.0,Y,168.0,130,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,New,Partial,225000
795,60.0,RL,10832,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7.0,5.0,1994.0,1996.0,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,0.0,0.0,712.0,712.0,GasA,Ex,Y,1086.0,809.0,0.0,1895.0,0.0,0.0,2.0,1.0,3,1.0,Gd,7,Typ,1.0,2.0,409.0,Y,143.0,46,0.0,0.0,0.0,0.0,500.0,10.0,2008.0,WD,Normal,194500
796,60.0,RL,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6.0,6.0,1980.0,1981.0,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,0.0,0.0,650.0,650.0,GasA,TA,Y,888.0,676.0,0.0,1564.0,0.0,0.0,2.0,1.0,3,1.0,TA,7,Typ,1.0,2.0,476.0,Y,0.0,50,0.0,0.0,204.0,0.0,0.0,4.0,2010.0,WD,Normal,171000
797,20.0,RL,8197,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6.0,5.0,1977.0,1977.0,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,0.0,0.0,660.0,660.0,GasA,Ex,Y,1285.0,0.0,0.0,1285.0,0.0,0.0,1.0,1.0,3,1.0,TA,7,Typ,1.0,2.0,528.0,Y,138.0,0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0,WD,Normal,143500
798,20.0,RL,7677,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,5.0,1953.0,1953.0,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,570.0,0.0,203.0,773.0,GasA,Gd,Y,773.0,0.0,0.0,773.0,0.0,0.0,1.0,0.0,2,1.0,TA,4,Typ,0.0,1.0,240.0,Y,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,WD,Abnorml,110000
799,60.0,RL,13518,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9.0,5.0,2008.0,2009.0,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,0.0,0.0,1926.0,1926.0,GasA,Ex,Y,1966.0,1174.0,0.0,3140.0,0.0,0.0,3.0,1.0,4,1.0,Ex,11,Typ,2.0,3.0,820.0,Y,144.0,78,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,New,Partial,485000
800,50.0,RL,7200,Pave,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,5.0,7.0,1937.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,569.0,0.0,162.0,731.0,GasA,Ex,Y,981.0,787.0,0.0,1768.0,1.0,0.0,1.0,1.0,3,1.0,Gd,7,Typ,2.0,1.0,240.0,Y,0.0,0,264.0,0.0,0.0,0.0,0.0,6.0,2007.0,WD,Normal,175000
801,60.0,RL,12798,Pave,IR1,HLS,AllPub,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6.0,5.0,1997.0,1997.0,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,462.0,0.0,154.0,616.0,GasA,Gd,Y,616.0,1072.0,0.0,1688.0,1.0,0.0,2.0,1.0,4,1.0,Gd,8,Typ,0.0,2.0,603.0,Y,403.0,114,185.0,0.0,0.0,0.0,400.0,5.0,2008.0,WD,Normal,200000
802,30.0,RM,4800,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4.0,7.0,1916.0,1990.0,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,197.0,0.0,999.0,1196.0,GasA,Ex,Y,1196.0,0.0,0.0,1196.0,1.0,0.0,1.0,0.0,2,1.0,TA,5,Typ,0.0,2.0,440.0,Y,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,WD,Normal,109900
803,60.0,RL,8199,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5.0,2005.0,2005.0,Gable,CompShg,WdShing,Wd Shng,Gd,TA,PConc,648.0,0.0,80.0,728.0,GasA,Ex,Y,728.0,728.0,0.0,,1.0,0.0,2.0,1.0,3,1.0,Gd,7,Typ,1.0,2.0,410.0,Y,36.0,18,0.0,0.0,0.0,0.0,0.0,10.0,2008.0,WD,Normal,189000
804,60.0,RL,13891,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9.0,5.0,2008.0,2009.0,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,0.0,0.0,1734.0,1734.0,GasA,Ex,Y,1734.0,1088.0,0.0,2822.0,0.0,0.0,3.0,1.0,4,1.0,Ex,12,Typ,1.0,3.0,1020.0,Y,52.0,170,0.0,0.0,192.0,0.0,0.0,1.0,2009.0,New,Partial,582933
805,20.0,RL,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,5.0,1954.0,1954.0,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,812.0,0.0,124.0,936.0,GasA,TA,Y,1128.0,0.0,0.0,1128.0,0.0,0.0,1.0,0.0,2,1.0,TA,5,Min1,0.0,1.0,286.0,Y,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,WD,Family,118000
806,20.0,RL,12274,Pave,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,7.0,5.0,2008.0,2008.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0.0,0.0,1417.0,1417.0,GasA,Ex,Y,1428.0,0.0,0.0,1428.0,0.0,0.0,2.0,0.0,3,1.0,Ex,6,Typ,0.0,2.0,554.0,Y,0.0,60,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,New,Partial,227680
807,80.0,RL,9750,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5.0,5.0,1967.0,1967.0,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,400.0,480.0,100.0,980.0,GasA,Gd,Y,980.0,0.0,0.0,980.0,0.0,0.0,2.0,0.0,3,1.0,TA,6,Typ,0.0,1.0,384.0,Y,68.0,0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0,WD,Normal,135500
808,70.0,RL,21384,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5.0,6.0,1923.0,2004.0,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,1309.0,0.0,15.0,1324.0,GasA,Ex,Y,1072.0,504.0,0.0,1576.0,2.0,0.0,1.0,1.0,3,1.0,Gd,6,Typ,1.0,2.0,528.0,Y,0.0,312,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,WD,Normal,223500
809,80.0,RL,13400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5.0,5.0,1966.0,1966.0,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,516.0,128.0,380.0,1024.0,GasA,TA,Y,1086.0,0.0,0.0,1086.0,1.0,0.0,1.0,0.0,3,1.0,TA,6,Typ,1.0,2.0,484.0,Y,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,WD,Normal,159950
810,75.0,RM,8100,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5.0,5.0,1898.0,1965.0,Hip,CompShg,AsbShng,AsbShng,TA,TA,PConc,0.0,0.0,849.0,849.0,GasA,TA,N,1075.0,1063.0,0.0,2138.0,0.0,0.0,2.0,0.0,2,3.0,TA,11,Typ,0.0,2.0,360.0,N,40.0,156,0.0,0.0,0.0,0.0,0.0,11.0,2009.0,WD,Normal,106000
811,20.0,RL,10140,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6.0,6.0,1974.0,1999.0,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,663.0,377.0,0.0,1040.0,GasA,Fa,Y,1309.0,0.0,0.0,1309.0,1.0,0.0,1.0,1.0,3,1.0,Gd,5,Typ,1.0,2.0,484.0,Y,265.0,0,0.0,0.0,0.0,648.0,0.0,1.0,2006.0,WD,Normal,181000
812,120.0,RM,4438,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6.0,5.0,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,662.0,0.0,186.0,848.0,GasA,Ex,Y,848.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0,1,1.0,Gd,4,Typ,1.0,2.0,420.0,Y,140.0,0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,ConLD,Normal,144500
813,20.0,C (all),8712,Grvl,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,5.0,5.0,1952.0,1952.0,Hip,CompShg,Wd Sdng,Wd Sdng,Fa,TA,CBlock,0.0,0.0,540.0,540.0,GasA,TA,N,1044.0,0.0,0.0,1044.0,0.0,0.0,1.0,0.0,2,1.0,Fa,4,Typ,0.0,2.0,504.0,N,0.0,0,0.0,0.0,0.0,0.0,54.0,6.0,2010.0,WD,Alloca,55993
814,20.0,RL,9750,Pave,Reg,Lvl,AllPub,,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,6.0,1958.0,1958.0,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,608.0,0.0,834.0,1442.0,GasA,Gd,Y,1442.0,0.0,0.0,1442.0,0.0,0.0,1.0,1.0,4,1.0,TA,7,Typ,0.0,1.0,301.0,Y,0.0,0,275.0,0.0,0.0,0.0,500.0,4.0,2007.0,COD,Normal,157900
815,50.0,RL,8248,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5.0,7.0,1918.0,1950.0,Gable,CompShg,Stucco,Stucco,TA,TA,BrkTil,0.0,0.0,686.0,686.0,GasW,Gd,Y,686.0,564.0,0.0,1250.0,0.0,1.0,1.0,1.0,3,1.0,Fa,7,Typ,0.0,1.0,280.0,P,207.0,0,96.0,0.0,0.0,0.0,0.0,7.0,2006.0,WD,Normal,116000
816,20.0,RL,12137,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,1998.0,1998.0,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,0.0,0.0,1649.0,1649.0,GasA,Ex,Y,1661.0,0.0,0.0,1661.0,0.0,0.0,2.0,0.0,3,1.0,Gd,6,Typ,0.0,2.0,598.0,Y,0.0,34,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,WD,Normal,224900
817,20.0,RL,11425,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,6.0,1954.0,1954.0,Gable,CompShg,BrkFace,BrkFace,TA,TA,CBlock,486.0,0.0,522.0,1008.0,GasA,Gd,Y,1008.0,0.0,0.0,1008.0,0.0,0.0,1.0,0.0,2,1.0,TA,4,Typ,1.0,1.0,275.0,Y,0.0,0,120.0,0.0,0.0,0.0,0.0,7.0,2006.0,WD,Normal,137000
818,20.0,RL,13265,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,8.0,5.0,2002.0,2002.0,Hip,CompShg,CemntBd,CmentBd,Gd,TA,PConc,1218.0,0.0,350.0,1568.0,GasA,Ex,Y,1689.0,0.0,0.0,1689.0,1.0,0.0,2.0,0.0,3,1.0,Gd,7,Typ,2.0,3.0,857.0,Y,150.0,59,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,WD,Normal,271000
819,80.0,RL,8816,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,6.0,7.0,1971.0,1971.0,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,504.0,0.0,506.0,1010.0,GasA,Gd,Y,1052.0,0.0,0.0,1052.0,1.0,0.0,1.0,0.0,3,1.0,TA,6,Typ,0.0,2.0,440.0,Y,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,WD,Normal,155000
820,120.0,RL,6371,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7.0,5.0,2009.0,2010.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,733.0,0.0,625.0,1358.0,GasA,Ex,Y,1358.0,0.0,0.0,1358.0,1.0,0.0,2.0,0.0,2,1.0,Gd,6,Typ,1.0,2.0,484.0,Y,192.0,35,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,New,Partial,224000
821,60.0,RL,7226,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5.0,2003.0,2003.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0.0,0.0,798.0,798.0,GasA,Ex,Y,798.0,842.0,0.0,1640.0,0.0,0.0,2.0,1.0,3,1.0,Gd,6,Typ,0.0,2.0,595.0,Y,0.0,45,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,WD,Normal,183000
822,20.0,RM,6000,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4.0,4.0,1953.0,1953.0,Gable,CompShg,MetalSd,MetalSd,Fa,TA,CBlock,0.0,0.0,936.0,936.0,GasA,TA,N,936.0,0.0,0.0,936.0,0.0,0.0,1.0,0.0,2,1.0,TA,4,Min2,0.0,2.0,576.0,Y,0.0,32,112.0,0.0,0.0,0.0,0.0,2.0,2009.0,WD,Normal,93000
823,60.0,RL,12394,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7.0,5.0,2003.0,2003.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0.0,0.0,847.0,847.0,GasA,Ex,Y,847.0,886.0,0.0,1733.0,0.0,0.0,2.0,1.0,3,1.0,Gd,7,Typ,1.0,2.0,433.0,Y,100.0,48,0.0,0.0,0.0,0.0,0.0,10.0,2007.0,WD,Family,225000
824,50.0,RL,9900,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6.0,7.0,1940.0,1950.0,Gable,CompShg,VinylSd,VinylSd,TA,TA,BrkTil,0.0,0.0,778.0,778.0,GasA,TA,Y,944.0,545.0,0.0,1489.0,0.0,0.0,2.0,0.0,3,1.0,TA,7,Typ,1.0,1.0,240.0,Y,335.0,0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,WD,Normal,139500
825,20.0,FV,11216,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0.0,0.0,1489.0,1489.0,GasA,Ex,Y,1489.0,0.0,0.0,1489.0,0.0,0.0,2.0,0.0,3,1.0,Gd,7,Typ,1.0,2.0,776.0,Y,0.0,140,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,New,Partial,232600
826,20.0,RL,14803,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,10.0,5.0,2007.0,2008.0,Hip,CompShg,CemntBd,CmentBd,Ex,TA,PConc,1636.0,0.0,442.0,2078.0,GasA,Ex,Y,2084.0,0.0,0.0,2084.0,1.0,0.0,2.0,0.0,2,1.0,Ex,7,Typ,1.0,3.0,1220.0,Y,188.0,45,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,New,Partial,385000
827,45.0,RM,6130,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5.0,6.0,1924.0,1950.0,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,784.0,0.0,0.0,784.0,GasA,Gd,Y,784.0,0.0,0.0,784.0,1.0,0.0,1.0,0.0,2,1.0,Gd,5,Typ,0.0,0.0,0.0,Y,0.0,0,116.0,0.0,0.0,0.0,0.0,5.0,2008.0,WD,Normal,109500
828,20.0,RL,8529,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7.0,5.0,2001.0,2001.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,20.0,0.0,1434.0,1454.0,GasA,Ex,Y,1434.0,0.0,0.0,1434.0,0.0,0.0,2.0,0.0,3,1.0,Gd,6,Typ,1.0,2.0,527.0,Y,290.0,39,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,WD,Normal,189000
829,60.0,RL,28698,Pave,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,5.0,5.0,1967.0,1967.0,Flat,Tar&Grv,Plywood,Plywood,TA,TA,PConc,249.0,764.0,0.0,1013.0,GasA,TA,Y,1160.0,966.0,0.0,2126.0,0.0,1.0,2.0,1.0,3,1.0,TA,7,Min2,0.0,2.0,538.0,Y,486.0,0,0.0,0.0,225.0,0.0,0.0,6.0,2009.0,WD,Abnorml,185000
830,160.0,FV,2544,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7.0,5.0,2005.0,2005.0,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,0.0,0.0,600.0,600.0,GasA,Ex,Y,520.0,623.0,80.0,1223.0,0.0,0.0,2.0,1.0,2,1.0,Gd,4,Typ,0.0,2.0,480.0,Y,0.0,166,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,WD,Normal,147400
831,20.0,RL,11900,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,5.0,1957.0,1957.0,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,1040.0,0.0,352.0,1392.0,GasA,TA,Y,1392.0,0.0,0.0,1392.0,1.0,0.0,1.0,1.0,3,1.0,TA,6,Typ,2.0,2.0,458.0,Y,0.0,0,0.0,0.0,192.0,0.0,0.0,6.0,2008.0,WD,Normal,166000
832,160.0,FV,3180,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7.0,5.0,2005.0,2005.0,Gable,CompShg,MetalSd,MetalSd,TA,TA,PConc,0.0,0.0,600.0,600.0,GasA,Ex,Y,520.0,600.0,80.0,1200.0,0.0,0.0,2.0,1.0,2,1.0,Gd,4,Typ,0.0,2.0,480.0,Y,0.0,166,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,WD,Normal,151000
833,60.0,RL,9548,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,6.0,2003.0,2003.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,483.0,0.0,458.0,941.0,GasA,Ex,Y,941.0,888.0,0.0,1829.0,1.0,0.0,2.0,1.0,3,1.0,Gd,7,Typ,1.0,2.0,613.0,Y,192.0,39,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,WD,Normal,237000
834,20.0,RL,10004,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,6.0,1964.0,1964.0,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,196.0,345.0,975.0,1516.0,GasA,TA,Y,1516.0,0.0,0.0,1516.0,0.0,0.0,1.0,1.0,3,1.0,TA,6,Typ,0.0,2.0,472.0,Y,0.0,0,0.0,0.0,152.0,0.0,0.0,2.0,2009.0,WD,Normal,167000
835,20.0,RL,7875,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,6.0,1961.0,1961.0,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,572.0,0.0,572.0,1144.0,GasA,Gd,Y,1144.0,0.0,0.0,1144.0,1.0,0.0,1.0,0.0,3,1.0,TA,6,Typ,0.0,2.0,456.0,Y,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,2008.0,WD,Normal,139950
836,20.0,RL,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4.0,7.0,1950.0,1995.0,Gable,CompShg,VinylSd,HdBoard,TA,TA,CBlock,442.0,0.0,625.0,1067.0,GasA,TA,Y,1067.0,0.0,0.0,1067.0,0.0,0.0,2.0,0.0,2,1.0,Gd,4,Min2,0.0,2.0,436.0,Y,290.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2010.0,WD,Normal,128000
837,30.0,RM,8100,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5.0,6.0,1948.0,1973.0,Gable,CompShg,VinylSd,VinylSd,TA,TA,BrkTil,338.0,0.0,1221.0,1559.0,GasA,Gd,Y,1559.0,0.0,0.0,1559.0,1.0,0.0,1.0,0.0,2,1.0,TA,5,Min2,0.0,2.0,812.0,Y,0.0,116,230.0,0.0,0.0,0.0,0.0,6.0,2007.0,COD,Normal,153500
838,160.0,RM,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6.0,5.0,1973.0,1973.0,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,330.0,0.0,153.0,483.0,GasA,TA,Y,483.0,504.0,0.0,987.0,1.0,0.0,1.0,1.0,2,1.0,TA,5,Typ,0.0,1.0,264.0,Y,0.0,0,0.0,0.0,0.0,0.0,0.0,11.0,2008.0,WD,Normal,100000
839,20.0,RL,9525,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,6.0,1995.0,2006.0,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,0.0,0.0,1099.0,1099.0,GasA,Ex,Y,1099.0,0.0,0.0,1099.0,0.0,0.0,1.0,1.0,3,1.0,Gd,6,Typ,0.0,1.0,352.0,Y,278.0,0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,WD,Normal,144000
840,50.0,RL,11767,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5.0,6.0,1946.0,1995.0,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,352.0,0.0,416.0,768.0,GasA,Ex,Y,768.0,432.0,0.0,1200.0,0.0,0.0,1.0,0.0,3,1.0,TA,6,Typ,0.0,1.0,240.0,Y,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,WD,Normal,130500
841,70.0,RH,12155,Pave,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,6.0,8.0,1925.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,156.0,0.0,516.0,672.0,GasA,TA,N,810.0,672.0,0.0,1482.0,0.0,0.0,2.0,0.0,4,1.0,Fa,7,Typ,0.0,1.0,400.0,P,0.0,0,254.0,0.0,0.0,0.0,0.0,3.0,2008.0,WD,Normal,140000
842,70.0,RM,10440,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5.0,8.0,1904.0,2002.0,Gable,CompShg,MetalSd,MetalSd,TA,TA,PConc,0.0,0.0,650.0,650.0,GasA,Gd,Y,958.0,581.0,0.0,1539.0,0.0,0.0,2.0,0.0,3,1.0,Gd,8,Typ,1.0,2.0,686.0,P,70.0,78,68.0,0.0,0.0,0.0,0.0,6.0,2008.0,WD,Normal,157500
